city_name,category,week_beginning,holiday_in_week,actual_crimes
"Baltimore, MD",theft from vehicle,2019-01-21,TRUE,98
"Baltimore, MD",theft from vehicle,2019-01-28,FALSE,89
"Baltimore, MD",theft from vehicle,2019-02-04,FALSE,113
"Baltimore, MD",theft from vehicle,2019-02-11,FALSE,80
"Baltimore, MD",theft from vehicle,2019-02-18,TRUE,75
"Baltimore, MD",theft from vehicle,2019-02-25,FALSE,69
"Baltimore, MD",theft from vehicle,2019-03-04,FALSE,55
"Baltimore, MD",theft from vehicle,2019-03-11,FALSE,88
"Baltimore, MD",theft from vehicle,2019-03-18,FALSE,91
"Baltimore, MD",theft from vehicle,2019-03-25,FALSE,104
"Baltimore, MD",theft from vehicle,2019-04-01,FALSE,92
"Baltimore, MD",theft from vehicle,2019-04-08,FALSE,89
"Baltimore, MD",theft from vehicle,2019-04-15,TRUE,124
"Baltimore, MD",theft from vehicle,2019-04-22,FALSE,81
"Baltimore, MD",theft from vehicle,2019-04-29,FALSE,95
"Baltimore, MD",theft from vehicle,2019-05-06,FALSE,92
"Baltimore, MD",theft from vehicle,2019-05-13,FALSE,102
"Baltimore, MD",theft from vehicle,2019-05-20,FALSE,115
"Baltimore, MD",theft from vehicle,2019-05-27,TRUE,106
"Baltimore, MD",theft from vehicle,2019-06-03,FALSE,88
"Baltimore, MD",theft from vehicle,2019-06-10,FALSE,108
"Baltimore, MD",theft from vehicle,2019-06-17,FALSE,108
"Baltimore, MD",theft from vehicle,2019-06-24,FALSE,131
"Baltimore, MD",theft from vehicle,2019-07-01,TRUE,98
"Baltimore, MD",theft from vehicle,2019-07-08,FALSE,137
"Baltimore, MD",theft from vehicle,2019-07-15,FALSE,135
"Baltimore, MD",theft from vehicle,2019-07-22,FALSE,141
"Baltimore, MD",theft from vehicle,2019-07-29,FALSE,119
"Baltimore, MD",theft from vehicle,2019-08-05,FALSE,148
"Baltimore, MD",theft from vehicle,2019-08-12,FALSE,159
"Baltimore, MD",theft from vehicle,2019-08-19,FALSE,172
"Baltimore, MD",theft from vehicle,2019-08-26,FALSE,120
"Baltimore, MD",theft from vehicle,2019-09-02,TRUE,135
"Baltimore, MD",theft from vehicle,2019-09-09,FALSE,171
"Baltimore, MD",theft from vehicle,2019-09-16,FALSE,115
"Baltimore, MD",theft from vehicle,2019-09-23,FALSE,145
"Baltimore, MD",theft from vehicle,2019-09-30,FALSE,100
"Baltimore, MD",theft from vehicle,2019-10-07,FALSE,107
"Baltimore, MD",theft from vehicle,2019-10-14,FALSE,112
"Baltimore, MD",theft from vehicle,2019-10-21,FALSE,129
"Baltimore, MD",theft from vehicle,2019-10-28,FALSE,101
"Baltimore, MD",theft from vehicle,2019-11-04,FALSE,125
"Baltimore, MD",theft from vehicle,2019-11-11,FALSE,126
"Baltimore, MD",theft from vehicle,2019-11-18,FALSE,104
"Baltimore, MD",theft from vehicle,2019-11-25,TRUE,95
"Baltimore, MD",theft from vehicle,2019-12-02,FALSE,112
"Baltimore, MD",theft from vehicle,2019-12-09,FALSE,80
"Baltimore, MD",theft from vehicle,2019-12-16,FALSE,74
"Baltimore, MD",theft from vehicle,2019-12-23,TRUE,84
"Baltimore, MD",theft from vehicle,2019-12-30,TRUE,67
"Baltimore, MD",theft from vehicle,2020-01-06,FALSE,90
"Baltimore, MD",theft from vehicle,2020-01-13,FALSE,86
"Baltimore, MD",theft from vehicle,2020-01-20,TRUE,85
"Baltimore, MD",theft from vehicle,2020-01-27,FALSE,91
"Baltimore, MD",theft from vehicle,2020-02-03,FALSE,84
"Baltimore, MD",theft from vehicle,2020-02-10,FALSE,109
"Baltimore, MD",theft from vehicle,2020-02-17,TRUE,90
"Baltimore, MD",theft from vehicle,2020-02-24,FALSE,74
"Baltimore, MD",theft from vehicle,2020-03-02,FALSE,54
"Baltimore, MD",theft from vehicle,2020-03-09,FALSE,58
"Baltimore, MD",theft from vehicle,2020-03-16,FALSE,43
"Baltimore, MD",theft from vehicle,2020-03-23,FALSE,62
"Baltimore, MD",theft from vehicle,2020-03-30,FALSE,49
"Baltimore, MD",theft from vehicle,2020-04-06,TRUE,61
"Baltimore, MD",theft from vehicle,2020-04-13,FALSE,60
"Baltimore, MD",theft from vehicle,2020-04-20,FALSE,76
"Baltimore, MD",theft of vehicle,2016-01-04,FALSE,102
"Baltimore, MD",theft of vehicle,2016-01-11,FALSE,107
"Baltimore, MD",theft of vehicle,2016-01-18,TRUE,82
"Baltimore, MD",theft of vehicle,2016-01-25,FALSE,81
"Baltimore, MD",theft of vehicle,2016-02-01,FALSE,73
"Baltimore, MD",theft of vehicle,2016-02-08,FALSE,74
"Baltimore, MD",theft of vehicle,2016-02-15,TRUE,80
"Baltimore, MD",theft of vehicle,2016-02-22,FALSE,62
"Baltimore, MD",theft of vehicle,2016-02-29,FALSE,68
"Baltimore, MD",theft of vehicle,2016-03-07,FALSE,89
"Baltimore, MD",theft of vehicle,2016-03-14,FALSE,84
"Baltimore, MD",theft of vehicle,2016-03-21,TRUE,105
"Baltimore, MD",theft of vehicle,2016-03-28,FALSE,67
"Baltimore, MD",theft of vehicle,2016-04-04,FALSE,81
"Baltimore, MD",theft of vehicle,2016-04-11,FALSE,90
"Baltimore, MD",theft of vehicle,2016-04-18,FALSE,86
"Baltimore, MD",theft of vehicle,2016-04-25,FALSE,73
"Baltimore, MD",theft of vehicle,2016-05-02,FALSE,89
"Baltimore, MD",theft of vehicle,2016-05-09,FALSE,81
"Baltimore, MD",theft of vehicle,2016-05-16,FALSE,65
"Baltimore, MD",theft of vehicle,2016-05-23,FALSE,91
"Baltimore, MD",theft of vehicle,2016-05-30,TRUE,78
"Baltimore, MD",theft of vehicle,2016-06-06,FALSE,92
"Baltimore, MD",theft of vehicle,2016-06-13,FALSE,95
"Baltimore, MD",theft of vehicle,2016-06-20,FALSE,89
"Baltimore, MD",theft of vehicle,2016-06-27,FALSE,85
"Baltimore, MD",theft of vehicle,2016-07-04,TRUE,66
"Baltimore, MD",theft of vehicle,2016-07-11,FALSE,78
"Baltimore, MD",theft of vehicle,2016-07-18,FALSE,99
"Baltimore, MD",theft of vehicle,2016-07-25,FALSE,101
"Baltimore, MD",theft of vehicle,2016-08-01,FALSE,93
"Baltimore, MD",theft of vehicle,2016-08-08,FALSE,71
"Baltimore, MD",theft of vehicle,2016-08-15,FALSE,87
"Baltimore, MD",theft of vehicle,2016-08-22,FALSE,94
"Baltimore, MD",theft of vehicle,2016-08-29,FALSE,106
"Baltimore, MD",theft of vehicle,2016-09-05,TRUE,87
"Baltimore, MD",theft of vehicle,2016-09-12,FALSE,85
"Baltimore, MD",theft of vehicle,2016-09-19,FALSE,90
"Baltimore, MD",theft of vehicle,2016-09-26,FALSE,99
"Baltimore, MD",theft of vehicle,2016-10-03,FALSE,94
"Baltimore, MD",theft of vehicle,2016-10-10,FALSE,106
"Baltimore, MD",theft of vehicle,2016-10-17,FALSE,122
"Baltimore, MD",theft of vehicle,2016-10-24,FALSE,121
"Baltimore, MD",theft of vehicle,2016-10-31,FALSE,105
"Baltimore, MD",theft of vehicle,2016-11-07,FALSE,84
"Baltimore, MD",theft of vehicle,2016-11-14,FALSE,107
"Baltimore, MD",theft of vehicle,2016-11-21,TRUE,82
"Baltimore, MD",theft of vehicle,2016-11-28,FALSE,84
"Baltimore, MD",theft of vehicle,2016-12-05,FALSE,68
"Baltimore, MD",theft of vehicle,2016-12-12,FALSE,85
"Baltimore, MD",theft of vehicle,2016-12-19,FALSE,100
"Baltimore, MD",theft of vehicle,2016-12-26,TRUE,105
"Baltimore, MD",theft of vehicle,2017-01-02,TRUE,109
"Baltimore, MD",theft of vehicle,2017-01-09,FALSE,145
"Baltimore, MD",theft of vehicle,2017-01-16,TRUE,102
"Baltimore, MD",theft of vehicle,2017-01-23,FALSE,104
"Baltimore, MD",theft of vehicle,2017-01-30,FALSE,98
"Baltimore, MD",theft of vehicle,2017-02-06,FALSE,87
"Baltimore, MD",theft of vehicle,2017-02-13,FALSE,87
"Baltimore, MD",theft of vehicle,2017-02-20,TRUE,81
"Baltimore, MD",theft of vehicle,2017-02-27,FALSE,64
"Baltimore, MD",theft of vehicle,2017-03-06,FALSE,69
"Baltimore, MD",theft of vehicle,2017-03-13,FALSE,50
"Baltimore, MD",theft of vehicle,2017-03-20,FALSE,82
"Baltimore, MD",theft of vehicle,2017-03-27,FALSE,63
"Baltimore, MD",theft of vehicle,2017-04-03,FALSE,84
"Baltimore, MD",theft of vehicle,2017-04-10,TRUE,92
"Baltimore, MD",theft of vehicle,2017-04-17,FALSE,77
"Baltimore, MD",theft of vehicle,2017-04-24,FALSE,80
"Baltimore, MD",theft of vehicle,2017-05-01,FALSE,91
"Baltimore, MD",theft of vehicle,2017-05-08,FALSE,77
"Baltimore, MD",theft of vehicle,2017-05-15,FALSE,92
"Baltimore, MD",theft of vehicle,2017-05-22,FALSE,105
"Baltimore, MD",theft of vehicle,2017-05-29,TRUE,97
"Baltimore, MD",theft of vehicle,2017-06-05,FALSE,94
"Baltimore, MD",theft of vehicle,2017-06-12,FALSE,120
"Baltimore, MD",theft of vehicle,2017-06-19,FALSE,110
"Baltimore, MD",theft of vehicle,2017-06-26,FALSE,110
"Baltimore, MD",theft of vehicle,2017-07-03,TRUE,106
"Baltimore, MD",theft of vehicle,2017-07-10,FALSE,84
"Baltimore, MD",theft of vehicle,2017-07-17,FALSE,95
"Baltimore, MD",theft of vehicle,2017-07-24,FALSE,82
"Baltimore, MD",theft of vehicle,2017-07-31,FALSE,78
"Baltimore, MD",theft of vehicle,2017-08-07,FALSE,75
"Baltimore, MD",theft of vehicle,2017-08-14,FALSE,79
"Baltimore, MD",theft of vehicle,2017-08-21,FALSE,97
"Baltimore, MD",theft of vehicle,2017-08-28,FALSE,76
"Baltimore, MD",theft of vehicle,2017-09-04,TRUE,84
"Baltimore, MD",theft of vehicle,2017-09-11,FALSE,80
"Baltimore, MD",theft of vehicle,2017-09-18,FALSE,96
"Baltimore, MD",theft of vehicle,2017-09-25,FALSE,70
"Baltimore, MD",theft of vehicle,2017-10-02,FALSE,83
"Baltimore, MD",theft of vehicle,2017-10-09,FALSE,78
"Baltimore, MD",theft of vehicle,2017-10-16,FALSE,75
"Baltimore, MD",theft of vehicle,2017-10-23,FALSE,99
"Baltimore, MD",theft of vehicle,2017-10-30,FALSE,84
"Baltimore, MD",theft of vehicle,2017-11-06,FALSE,92
"Baltimore, MD",theft of vehicle,2017-11-13,FALSE,89
"Baltimore, MD",theft of vehicle,2017-11-20,TRUE,99
"Baltimore, MD",theft of vehicle,2017-11-27,FALSE,90
"Baltimore, MD",theft of vehicle,2017-12-04,FALSE,92
"Baltimore, MD",theft of vehicle,2017-12-11,FALSE,106
"Baltimore, MD",theft of vehicle,2017-12-18,FALSE,86
"Baltimore, MD",theft of vehicle,2017-12-25,TRUE,112
"Baltimore, MD",theft of vehicle,2018-01-01,TRUE,107
"Baltimore, MD",theft of vehicle,2018-01-08,FALSE,123
"Baltimore, MD",theft of vehicle,2018-01-15,TRUE,87
"Baltimore, MD",theft of vehicle,2018-01-22,FALSE,93
"Baltimore, MD",theft of vehicle,2018-01-29,FALSE,96
"Baltimore, MD",theft of vehicle,2018-02-05,FALSE,86
"Baltimore, MD",theft of vehicle,2018-02-12,FALSE,74
"Baltimore, MD",theft of vehicle,2018-02-19,TRUE,56
"Baltimore, MD",theft of vehicle,2018-02-26,FALSE,64
"Baltimore, MD",theft of vehicle,2018-03-05,FALSE,61
"Baltimore, MD",theft of vehicle,2018-03-12,FALSE,64
"Baltimore, MD",theft of vehicle,2018-03-19,FALSE,80
"Baltimore, MD",theft of vehicle,2018-03-26,TRUE,76
"Baltimore, MD",theft of vehicle,2018-04-02,FALSE,80
"Baltimore, MD",theft of vehicle,2018-04-09,FALSE,61
"Baltimore, MD",theft of vehicle,2018-04-16,FALSE,78
"Baltimore, MD",theft of vehicle,2018-04-23,FALSE,70
"Baltimore, MD",theft of vehicle,2018-04-30,FALSE,67
"Baltimore, MD",theft of vehicle,2018-05-07,FALSE,77
"Baltimore, MD",theft of vehicle,2018-05-14,FALSE,64
"Baltimore, MD",theft of vehicle,2018-05-21,FALSE,68
"Baltimore, MD",theft of vehicle,2018-05-28,TRUE,62
"Baltimore, MD",theft of vehicle,2018-06-04,FALSE,66
"Baltimore, MD",theft of vehicle,2018-06-11,FALSE,79
"Baltimore, MD",theft of vehicle,2018-06-18,FALSE,74
"Baltimore, MD",theft of vehicle,2018-06-25,FALSE,65
"Baltimore, MD",theft of vehicle,2018-07-02,TRUE,79
"Baltimore, MD",theft of vehicle,2018-07-09,FALSE,73
"Baltimore, MD",theft of vehicle,2018-07-16,FALSE,92
"Baltimore, MD",theft of vehicle,2018-07-23,FALSE,79
"Baltimore, MD",theft of vehicle,2018-07-30,FALSE,97
"Baltimore, MD",theft of vehicle,2018-08-06,FALSE,95
"Baltimore, MD",theft of vehicle,2018-08-13,FALSE,82
"Baltimore, MD",theft of vehicle,2018-08-20,FALSE,96
"Baltimore, MD",theft of vehicle,2018-08-27,FALSE,73
"Baltimore, MD",theft of vehicle,2018-09-03,TRUE,72
"Baltimore, MD",theft of vehicle,2018-09-10,FALSE,88
"Baltimore, MD",theft of vehicle,2018-09-17,FALSE,93
"Baltimore, MD",theft of vehicle,2018-09-24,FALSE,94
"Baltimore, MD",theft of vehicle,2018-10-01,FALSE,84
"Baltimore, MD",theft of vehicle,2018-10-08,FALSE,77
"Baltimore, MD",theft of vehicle,2018-10-15,FALSE,83
"Baltimore, MD",theft of vehicle,2018-10-22,FALSE,88
"Baltimore, MD",theft of vehicle,2018-10-29,FALSE,97
"Baltimore, MD",theft of vehicle,2018-11-05,FALSE,88
"Baltimore, MD",theft of vehicle,2018-11-12,FALSE,95
"Baltimore, MD",theft of vehicle,2018-11-19,TRUE,82
"Baltimore, MD",theft of vehicle,2018-11-26,FALSE,80
"Baltimore, MD",theft of vehicle,2018-12-03,FALSE,69
"Baltimore, MD",theft of vehicle,2018-12-10,FALSE,100
"Baltimore, MD",theft of vehicle,2018-12-17,FALSE,91
"Baltimore, MD",theft of vehicle,2018-12-24,TRUE,81
"Baltimore, MD",theft of vehicle,2018-12-31,TRUE,78
"Baltimore, MD",theft of vehicle,2019-01-07,FALSE,90
"Baltimore, MD",theft of vehicle,2019-01-14,FALSE,80
"Baltimore, MD",theft of vehicle,2019-01-21,TRUE,66
"Baltimore, MD",theft of vehicle,2019-01-28,FALSE,72
"Baltimore, MD",theft of vehicle,2019-02-04,FALSE,83
"Baltimore, MD",theft of vehicle,2019-02-11,FALSE,67
"Baltimore, MD",theft of vehicle,2019-02-18,TRUE,57
"Baltimore, MD",theft of vehicle,2019-02-25,FALSE,69
"Baltimore, MD",theft of vehicle,2019-03-04,FALSE,58
"Baltimore, MD",theft of vehicle,2019-03-11,FALSE,79
"Baltimore, MD",theft of vehicle,2019-03-18,FALSE,60
"Baltimore, MD",theft of vehicle,2019-03-25,FALSE,74
"Baltimore, MD",theft of vehicle,2019-04-01,FALSE,73
"Baltimore, MD",theft of vehicle,2019-04-08,FALSE,65
"Baltimore, MD",theft of vehicle,2019-04-15,TRUE,89
"Baltimore, MD",theft of vehicle,2019-04-22,FALSE,71
"Baltimore, MD",theft of vehicle,2019-04-29,FALSE,73
"Baltimore, MD",theft of vehicle,2019-05-06,FALSE,46
"Baltimore, MD",theft of vehicle,2019-05-13,FALSE,74
"Baltimore, MD",theft of vehicle,2019-05-20,FALSE,77
"Baltimore, MD",theft of vehicle,2019-05-27,TRUE,71
"Baltimore, MD",theft of vehicle,2019-06-03,FALSE,70
"Baltimore, MD",theft of vehicle,2019-06-10,FALSE,73
"Baltimore, MD",theft of vehicle,2019-06-17,FALSE,78
"Baltimore, MD",theft of vehicle,2019-06-24,FALSE,72
"Baltimore, MD",theft of vehicle,2019-07-01,TRUE,83
"Baltimore, MD",theft of vehicle,2019-07-08,FALSE,71
"Baltimore, MD",theft of vehicle,2019-07-15,FALSE,101
"Baltimore, MD",theft of vehicle,2019-07-22,FALSE,97
"Baltimore, MD",theft of vehicle,2019-07-29,FALSE,94
"Baltimore, MD",theft of vehicle,2019-08-05,FALSE,65
"Baltimore, MD",theft of vehicle,2019-08-12,FALSE,81
"Baltimore, MD",theft of vehicle,2019-08-19,FALSE,73
"Baltimore, MD",theft of vehicle,2019-08-26,FALSE,66
"Baltimore, MD",theft of vehicle,2019-09-02,TRUE,58
"Baltimore, MD",theft of vehicle,2019-09-09,FALSE,74
"Baltimore, MD",theft of vehicle,2019-09-16,FALSE,77
"Baltimore, MD",theft of vehicle,2019-09-23,FALSE,69
"Baltimore, MD",theft of vehicle,2019-09-30,FALSE,87
"Baltimore, MD",theft of vehicle,2019-10-07,FALSE,55
"Baltimore, MD",theft of vehicle,2019-10-14,FALSE,59
"Baltimore, MD",theft of vehicle,2019-10-21,FALSE,66
"Baltimore, MD",theft of vehicle,2019-10-28,FALSE,74
"Baltimore, MD",theft of vehicle,2019-11-04,FALSE,70
"Baltimore, MD",theft of vehicle,2019-11-11,FALSE,71
"Baltimore, MD",theft of vehicle,2019-11-18,FALSE,59
"Baltimore, MD",theft of vehicle,2019-11-25,TRUE,64
"Baltimore, MD",theft of vehicle,2019-12-02,FALSE,80
"Baltimore, MD",theft of vehicle,2019-12-09,FALSE,81
"Baltimore, MD",theft of vehicle,2019-12-16,FALSE,65
"Baltimore, MD",theft of vehicle,2019-12-23,TRUE,69
"Baltimore, MD",theft of vehicle,2019-12-30,TRUE,68
"Baltimore, MD",theft of vehicle,2020-01-06,FALSE,51
"Baltimore, MD",theft of vehicle,2020-01-13,FALSE,65
"Baltimore, MD",theft of vehicle,2020-01-20,TRUE,70
"Baltimore, MD",theft of vehicle,2020-01-27,FALSE,68
"Baltimore, MD",theft of vehicle,2020-02-03,FALSE,64
"Baltimore, MD",theft of vehicle,2020-02-10,FALSE,62
"Baltimore, MD",theft of vehicle,2020-02-17,TRUE,57
"Baltimore, MD",theft of vehicle,2020-02-24,FALSE,63
"Baltimore, MD",theft of vehicle,2020-03-02,FALSE,74
"Baltimore, MD",theft of vehicle,2020-03-09,FALSE,59
"Baltimore, MD",theft of vehicle,2020-03-16,FALSE,51
"Baltimore, MD",theft of vehicle,2020-03-23,FALSE,48
"Baltimore, MD",theft of vehicle,2020-03-30,FALSE,47
"Baltimore, MD",theft of vehicle,2020-04-06,TRUE,44
"Baltimore, MD",theft of vehicle,2020-04-13,FALSE,49
"Baltimore, MD",theft of vehicle,2020-04-20,FALSE,53
"Boston, MA",personal robbery,2016-01-04,FALSE,23
"Boston, MA",personal robbery,2016-01-11,FALSE,15
"Boston, MA",personal robbery,2016-01-18,TRUE,18
"Boston, MA",personal robbery,2016-01-25,FALSE,22
"Boston, MA",personal robbery,2016-02-01,FALSE,13
"Boston, MA",personal robbery,2016-02-08,FALSE,13
"Boston, MA",personal robbery,2016-02-15,TRUE,17
"Boston, MA",personal robbery,2016-02-22,FALSE,17
"Boston, MA",personal robbery,2016-02-29,FALSE,17
"Boston, MA",personal robbery,2016-03-07,FALSE,27
"Boston, MA",personal robbery,2016-03-14,FALSE,22
"Boston, MA",personal robbery,2016-03-21,TRUE,19
"Boston, MA",personal robbery,2016-03-28,FALSE,23
"Boston, MA",personal robbery,2016-04-04,FALSE,23
"Boston, MA",personal robbery,2016-04-11,FALSE,14
"Boston, MA",personal robbery,2016-04-18,FALSE,20
"Boston, MA",personal robbery,2016-04-25,FALSE,28
"Boston, MA",personal robbery,2016-05-02,FALSE,11
"Boston, MA",personal robbery,2016-05-09,FALSE,18
"Boston, MA",personal robbery,2016-05-16,FALSE,26
"Boston, MA",personal robbery,2016-05-23,FALSE,28
"Boston, MA",personal robbery,2016-05-30,TRUE,17
"Boston, MA",personal robbery,2016-06-06,FALSE,23
"Boston, MA",personal robbery,2016-06-13,FALSE,20
"Boston, MA",personal robbery,2016-06-20,FALSE,17
"Boston, MA",personal robbery,2016-06-27,FALSE,12
"Boston, MA",personal robbery,2016-07-04,TRUE,21
"Boston, MA",personal robbery,2016-07-11,FALSE,31
"Boston, MA",personal robbery,2016-07-18,FALSE,30
"Boston, MA",personal robbery,2016-07-25,FALSE,26
"Boston, MA",personal robbery,2016-08-01,FALSE,15
"Boston, MA",personal robbery,2016-08-08,FALSE,20
"Boston, MA",personal robbery,2016-08-15,FALSE,17
"Boston, MA",personal robbery,2016-08-22,FALSE,21
"Boston, MA",personal robbery,2016-08-29,FALSE,25
"Boston, MA",personal robbery,2016-09-05,TRUE,14
"Boston, MA",personal robbery,2016-09-12,FALSE,20
"Boston, MA",personal robbery,2016-09-19,FALSE,23
"Boston, MA",personal robbery,2016-09-26,FALSE,29
"Boston, MA",personal robbery,2016-10-03,FALSE,23
"Boston, MA",personal robbery,2016-10-10,FALSE,24
"Boston, MA",personal robbery,2016-10-17,FALSE,32
"Boston, MA",personal robbery,2016-10-24,FALSE,22
"Boston, MA",personal robbery,2016-10-31,FALSE,26
"Boston, MA",personal robbery,2016-11-07,FALSE,22
"Boston, MA",personal robbery,2016-11-14,FALSE,20
"Boston, MA",personal robbery,2016-11-21,TRUE,25
"Boston, MA",personal robbery,2016-11-28,FALSE,24
"Boston, MA",personal robbery,2016-12-05,FALSE,42
"Boston, MA",personal robbery,2016-12-12,FALSE,27
"Boston, MA",personal robbery,2016-12-19,FALSE,22
"Boston, MA",personal robbery,2016-12-26,TRUE,14
"Boston, MA",personal robbery,2017-01-02,TRUE,20
"Boston, MA",personal robbery,2017-01-09,FALSE,18
"Boston, MA",personal robbery,2017-01-16,TRUE,22
"Boston, MA",personal robbery,2017-01-23,FALSE,20
"Boston, MA",personal robbery,2017-01-30,FALSE,10
"Boston, MA",personal robbery,2017-02-06,FALSE,24
"Boston, MA",personal robbery,2017-02-13,FALSE,23
"Boston, MA",personal robbery,2017-02-20,TRUE,15
"Boston, MA",personal robbery,2017-02-27,FALSE,23
"Boston, MA",personal robbery,2017-03-06,FALSE,16
"Boston, MA",personal robbery,2017-03-13,FALSE,14
"Boston, MA",personal robbery,2017-03-20,FALSE,13
"Boston, MA",personal robbery,2017-03-27,FALSE,15
"Boston, MA",personal robbery,2017-04-03,FALSE,14
"Boston, MA",personal robbery,2017-04-10,TRUE,15
"Boston, MA",personal robbery,2017-04-17,FALSE,16
"Boston, MA",personal robbery,2017-04-24,FALSE,15
"Boston, MA",personal robbery,2017-05-01,FALSE,16
"Boston, MA",personal robbery,2017-05-08,FALSE,18
"Boston, MA",personal robbery,2017-05-15,FALSE,20
"Boston, MA",personal robbery,2017-05-22,FALSE,15
"Boston, MA",personal robbery,2017-05-29,TRUE,20
"Boston, MA",personal robbery,2017-06-05,FALSE,16
"Boston, MA",personal robbery,2017-06-12,FALSE,20
"Boston, MA",personal robbery,2017-06-19,FALSE,21
"Boston, MA",personal robbery,2017-06-26,FALSE,16
"Boston, MA",personal robbery,2017-07-03,TRUE,15
"Boston, MA",personal robbery,2017-07-10,FALSE,23
"Boston, MA",personal robbery,2017-07-17,FALSE,21
"Boston, MA",personal robbery,2017-07-24,FALSE,23
"Boston, MA",personal robbery,2017-07-31,FALSE,20
"Boston, MA",personal robbery,2017-08-07,FALSE,29
"Boston, MA",personal robbery,2017-08-14,FALSE,16
"Boston, MA",personal robbery,2017-08-21,FALSE,20
"Boston, MA",personal robbery,2017-08-28,FALSE,17
"Boston, MA",personal robbery,2017-09-04,TRUE,28
"Boston, MA",personal robbery,2017-09-11,FALSE,21
"Boston, MA",personal robbery,2017-09-18,FALSE,30
"Boston, MA",personal robbery,2017-09-25,FALSE,23
"Boston, MA",personal robbery,2017-10-02,FALSE,15
"Boston, MA",personal robbery,2017-10-09,FALSE,21
"Boston, MA",personal robbery,2017-10-16,FALSE,21
"Boston, MA",personal robbery,2017-10-23,FALSE,21
"Boston, MA",personal robbery,2017-10-30,FALSE,19
"Boston, MA",personal robbery,2017-11-06,FALSE,18
"Boston, MA",personal robbery,2017-11-13,FALSE,21
"Boston, MA",personal robbery,2017-11-20,TRUE,20
"Boston, MA",personal robbery,2017-11-27,FALSE,18
"Boston, MA",personal robbery,2017-12-04,FALSE,19
"Boston, MA",personal robbery,2017-12-11,FALSE,23
"Boston, MA",personal robbery,2017-12-18,FALSE,12
"Boston, MA",personal robbery,2017-12-25,TRUE,12
"Boston, MA",personal robbery,2018-01-01,TRUE,7
"Boston, MA",personal robbery,2018-01-08,FALSE,11
"Boston, MA",personal robbery,2018-01-15,TRUE,16
"Boston, MA",personal robbery,2018-01-22,FALSE,22
"Boston, MA",personal robbery,2018-01-29,FALSE,12
"Boston, MA",personal robbery,2018-02-05,FALSE,12
"Boston, MA",personal robbery,2018-02-12,FALSE,20
"Boston, MA",personal robbery,2018-02-19,TRUE,21
"Boston, MA",personal robbery,2018-02-26,FALSE,13
"Boston, MA",personal robbery,2018-03-05,FALSE,6
"Boston, MA",personal robbery,2018-03-12,FALSE,18
"Boston, MA",personal robbery,2018-03-19,FALSE,17
"Boston, MA",personal robbery,2018-03-26,TRUE,13
"Boston, MA",personal robbery,2018-04-02,FALSE,16
"Boston, MA",personal robbery,2018-04-09,FALSE,16
"Boston, MA",personal robbery,2018-04-16,FALSE,8
"Boston, MA",personal robbery,2018-04-23,FALSE,15
"Boston, MA",personal robbery,2018-04-30,FALSE,13
"Boston, MA",personal robbery,2018-05-07,FALSE,19
"Boston, MA",personal robbery,2018-05-14,FALSE,11
"Boston, MA",personal robbery,2018-05-21,FALSE,20
"Boston, MA",personal robbery,2018-05-28,TRUE,15
"Boston, MA",personal robbery,2018-06-04,FALSE,17
"Boston, MA",personal robbery,2018-06-11,FALSE,13
"Boston, MA",personal robbery,2018-06-18,FALSE,18
"Boston, MA",personal robbery,2018-06-25,FALSE,23
"Boston, MA",personal robbery,2018-07-02,TRUE,14
"Boston, MA",personal robbery,2018-07-09,FALSE,17
"Boston, MA",personal robbery,2018-07-16,FALSE,10
"Boston, MA",personal robbery,2018-07-23,FALSE,11
"Boston, MA",personal robbery,2018-07-30,FALSE,21
"Boston, MA",personal robbery,2018-08-06,FALSE,14
"Boston, MA",personal robbery,2018-08-13,FALSE,14
"Boston, MA",personal robbery,2018-08-20,FALSE,17
"Boston, MA",personal robbery,2018-08-27,FALSE,14
"Boston, MA",personal robbery,2018-09-03,TRUE,25
"Boston, MA",personal robbery,2018-09-10,FALSE,24
"Boston, MA",personal robbery,2018-09-17,FALSE,16
"Boston, MA",personal robbery,2018-09-24,FALSE,21
"Boston, MA",personal robbery,2018-10-01,FALSE,16
"Boston, MA",personal robbery,2018-10-08,FALSE,12
"Boston, MA",personal robbery,2018-10-15,FALSE,12
"Boston, MA",personal robbery,2018-10-22,FALSE,15
"Boston, MA",personal robbery,2018-10-29,FALSE,15
"Boston, MA",personal robbery,2018-11-05,FALSE,14
"Boston, MA",personal robbery,2018-11-12,FALSE,7
"Boston, MA",personal robbery,2018-11-19,TRUE,6
"Boston, MA",personal robbery,2018-11-26,FALSE,19
"Boston, MA",personal robbery,2018-12-03,FALSE,14
"Boston, MA",personal robbery,2018-12-10,FALSE,14
"Boston, MA",personal robbery,2018-12-17,FALSE,18
"Boston, MA",personal robbery,2018-12-24,TRUE,9
"Boston, MA",personal robbery,2018-12-31,TRUE,13
"Boston, MA",personal robbery,2019-01-07,FALSE,16
"Boston, MA",personal robbery,2019-01-14,FALSE,15
"Boston, MA",personal robbery,2019-01-21,TRUE,13
"Boston, MA",personal robbery,2019-01-28,FALSE,9
"Boston, MA",personal robbery,2019-02-04,FALSE,12
"Boston, MA",personal robbery,2019-02-11,FALSE,15
"Boston, MA",personal robbery,2019-02-18,TRUE,10
"Boston, MA",personal robbery,2019-02-25,FALSE,12
"Boston, MA",personal robbery,2019-03-04,FALSE,10
